Time,Position,Weather Condition,Wind Speed,Temperature
15:02:30,"('34.0837° N', '74.7973° E')",Clear,20 knots,27°C
15:03:00,"('28.7041° N', '77.1025° E')",Moderate Turbulence,15 knots,34°C
15:03:30,"('34.0837° N', '74.7973° E')",Icing Conditions,10 knots,32°C
15:04:00,"('40.6413° N', '-73.7781° W')",Fog,20 knots,24°C
15:04:30,"('25.2532° N', '55.3657° E')",Moderate Turbulence,10 knots,35°C
15:05:00,"('34.0837° N', '74.7973° E')",Thunderstorms,15 knots,28°C
15:05:30,"('25.2532° N', '55.3657° E')",Moderate Turbulence,10 knots,28°C
15:06:00,"('40.6413° N', '-73.7781° W')",Clear,15 knots,23°C
15:06:30,"('34.0837° N', '74.7973° E')",Moderate Turbulence,20 knots,35°C
15:07:00,"('28.7041° N', '77.1025° E')",Thunderstorms,15 knots,22°C
15:07:30,"('34.0837° N', '74.7973° E')",Thunderstorms,20 knots,23°C
15:08:00,"('26.0765° N', '56.2406° E')",Icing Conditions,10 knots,33°C
15:08:30,"('40.6413° N', '-73.7781° W')",Clear,10 knots,27°C
15:09:00,"('25.2532° N', '55.3657° E')",Clear,20 knots,28°C
15:09:30,"('40.6413° N', '-73.7781° W')",Icing Conditions,15 knots,31°C
15:10:00,"('28.7041° N', '77.1025° E')",Moderate Turbulence,15 knots,24°C
15:10:30,"('28.7041° N', '77.1025° E')",Icing Conditions,20 knots,26°C
15:11:00,"('28.7041° N', '77.1025° E')",Icing Conditions,15 knots,22°C
15:11:30,"('34.0837° N', '74.7973° E')",Fog,20 knots,22°C
15:12:00,"('25.2532° N', '55.3657° E')",Thunderstorms,10 knots,27°C
15:12:30,"('28.7041° N', '77.1025° E')",Moderate Turbulence,15 knots,33°C
15:13:00,"('40.6413° N', '-73.7781° W')",Thunderstorms,15 knots,24°C
15:13:30,"('26.0765° N', '56.2406° E')",Icing Conditions,20 knots,29°C
15:14:00,"('34.0837° N', '74.7973° E')",Moderate Turbulence,15 knots,27°C
15:14:30,"('40.6413° N', '-73.7781° W')",Thunderstorms,20 knots,21°C
15:15:00,"('28.7041° N', '77.1025° E')",Thunderstorms,15 knots,30°C
15:15:30,"('40.6413° N', '-73.7781° W')",Moderate Turbulence,10 knots,20°C
15:16:00,"('25.2532° N', '55.3657° E')",Icing Conditions,20 knots,26°C
15:16:30,"('26.0765° N', '56.2406° E')",Icing Conditions,10 knots,30°C
15:17:00,"('26.0765° N', '56.2406° E')",Thunderstorms,20 knots,21°C
15:17:30,"('28.7041° N', '77.1025° E')",Clear,20 knots,30°C
15:18:00,"('25.2532° N', '55.3657° E')",Thunderstorms,10 knots,28°C
15:18:30,"('26.0765° N', '56.2406° E')",Clear,10 knots,23°C
15:19:00,"('40.6413° N', '-73.7781° W')",Clear,15 knots,28°C
15:19:30,"('40.6413° N', '-73.7781° W')",Moderate Turbulence,10 knots,34°C
15:20:00,"('34.0837° N', '74.7973° E')",Fog,15 knots,21°C
15:20:30,"('28.7041° N', '77.1025° E')",Icing Conditions,10 knots,27°C
15:21:00,"('25.2532° N', '55.3657° E')",Clear,20 knots,34°C
15:21:30,"('28.7041° N', '77.1025° E')",Clear,10 knots,28°C
15:22:00,"('26.0765° N', '56.2406° E')",Icing Conditions,10 knots,20°C
15:22:30,"('28.7041° N', '77.1025° E')",Fog,20 knots,29°C
15:23:00,"('40.6413° N', '-73.7781° W')",Thunderstorms,15 knots,35°C
15:23:30,"('25.2532° N', '55.3657° E')",Icing Conditions,15 knots,27°C
15:24:00,"('28.7041° N', '77.1025° E')",Thunderstorms,10 knots,26°C
15:24:30,"('28.7041° N', '77.1025° E')",Fog,10 knots,25°C
15:25:00,"('28.7041° N', '77.1025° E')",Moderate Turbulence,20 knots,30°C
15:25:30,"('34.0837° N', '74.7973° E')",Clear,15 knots,24°C
15:26:00,"('26.0765° N', '56.2406° E')",Moderate Turbulence,20 knots,32°C
15:26:30,"('26.0765° N', '56.2406° E')",Clear,15 knots,28°C
15:27:00,"('25.2532° N', '55.3657° E')",Icing Conditions,15 knots,30°C
15:27:30,"('26.0765° N', '56.2406° E')",Clear,15 knots,24°C
15:28:00,"('25.2532° N', '55.3657° E')",Moderate Turbulence,20 knots,33°C
15:28:30,"('26.0765° N', '56.2406° E')",Fog,20 knots,27°C
15:29:00,"('28.7041° N', '77.1025° E')",Clear,15 knots,33°C
15:29:30,"('28.7041° N', '77.1025° E')",Fog,15 knots,31°C
15:30:00,"('28.7041° N', '77.1025° E')",Moderate Turbulence,20 knots,21°C
15:30:30,"('25.2532° N', '55.3657° E')",Thunderstorms,10 knots,24°C
15:31:00,"('40.6413° N', '-73.7781° W')",Fog,15 knots,33°C
15:31:30,"('34.0837° N', '74.7973° E')",Icing Conditions,20 knots,32°C
15:32:00,"('26.0765° N', '56.2406° E')",Clear,20 knots,32°C
15:32:30,"('25.2532° N', '55.3657° E')",Clear,15 knots,25°C
15:33:00,"('40.6413° N', '-73.7781° W')",Moderate Turbulence,15 knots,21°C
15:33:30,"('25.2532° N', '55.3657° E')",Thunderstorms,10 knots,20°C
15:34:00,"('26.0765° N', '56.2406° E')",Fog,15 knots,28°C
15:34:30,"('40.6413° N', '-73.7781° W')",Thunderstorms,15 knots,28°C
15:35:00,"('26.0765° N', '56.2406° E')",Clear,10 knots,22°C
15:35:30,"('26.0765° N', '56.2406° E')",Thunderstorms,10 knots,33°C
15:36:00,"('25.2532° N', '55.3657° E')",Fog,15 knots,30°C
15:36:30,"('28.7041° N', '77.1025° E')",Fog,15 knots,27°C
15:37:00,"('26.0765° N', '56.2406° E')",Fog,10 knots,27°C
15:37:30,"('34.0837° N', '74.7973° E')",Moderate Turbulence,15 knots,34°C
15:38:00,"('25.2532° N', '55.3657° E')",Moderate Turbulence,10 knots,24°C
15:38:30,"('28.7041° N', '77.1025° E')",Clear,10 knots,25°C
15:39:00,"('28.7041° N', '77.1025° E')",Moderate Turbulence,15 knots,34°C
15:39:30,"('28.7041° N', '77.1025° E')",Fog,15 knots,28°C
15:40:00,"('28.7041° N', '77.1025° E')",Moderate Turbulence,10 knots,28°C
15:40:30,"('26.0765° N', '56.2406° E')",Thunderstorms,15 knots,24°C
15:41:00,"('25.2532° N', '55.3657° E')",Thunderstorms,15 knots,34°C
15:41:30,"('40.6413° N', '-73.7781° W')",Icing Conditions,15 knots,33°C
15:42:00,"('28.7041° N', '77.1025° E')",Clear,20 knots,25°C
15:42:30,"('25.2532° N', '55.3657° E')",Fog,15 knots,34°C
15:43:00,"('25.2532° N', '55.3657° E')",Icing Conditions,10 knots,29°C
15:43:30,"('40.6413° N', '-73.7781° W')",Clear,20 knots,35°C
15:44:00,"('40.6413° N', '-73.7781° W')",Clear,15 knots,27°C
15:44:30,"('26.0765° N', '56.2406° E')",Moderate Turbulence,20 knots,27°C
15:45:00,"('25.2532° N', '55.3657° E')",Thunderstorms,10 knots,32°C
15:45:30,"('28.7041° N', '77.1025° E')",Moderate Turbulence,15 knots,29°C
15:46:00,"('28.7041° N', '77.1025° E')",Clear,10 knots,21°C
15:46:30,"('26.0765° N', '56.2406° E')",Fog,10 knots,32°C
15:47:00,"('40.6413° N', '-73.7781° W')",Thunderstorms,10 knots,30°C
15:47:30,"('26.0765° N', '56.2406° E')",Clear,20 knots,24°C
15:48:00,"('34.0837° N', '74.7973° E')",Fog,10 knots,25°C
15:48:30,"('40.6413° N', '-73.7781° W')",Clear,20 knots,20°C
15:49:00,"('34.0837° N', '74.7973° E')",Thunderstorms,20 knots,29°C
15:49:30,"('34.0837° N', '74.7973° E')",Moderate Turbulence,10 knots,31°C
15:50:00,"('34.0837° N', '74.7973° E')",Clear,15 knots,22°C
15:50:30,"('25.2532° N', '55.3657° E')",Thunderstorms,20 knots,29°C
15:51:00,"('25.2532° N', '55.3657° E')",Icing Conditions,20 knots,26°C
15:51:30,"('28.7041° N', '77.1025° E')",Icing Conditions,15 knots,26°C
15:52:00,"('25.2532° N', '55.3657° E')",Clear,15 knots,27°C
15:52:30,"('28.7041° N', '77.1025° E')",Icing Conditions,10 knots,29°C
15:53:00,"('28.7041° N', '77.1025° E')",Fog,10 knots,35°C
15:53:30,"('34.0837° N', '74.7973° E')",Clear,10 knots,35°C
15:54:00,"('26.0765° N', '56.2406° E')",Moderate Turbulence,20 knots,30°C
15:54:30,"('34.0837° N', '74.7973° E')",Icing Conditions,20 knots,28°C
15:55:00,"('25.2532° N', '55.3657° E')",Clear,15 knots,33°C
15:55:30,"('40.6413° N', '-73.7781° W')",Clear,15 knots,26°C
15:56:00,"('28.7041° N', '77.1025° E')",Icing Conditions,15 knots,34°C
15:56:30,"('34.0837° N', '74.7973° E')",Moderate Turbulence,20 knots,31°C
15:57:00,"('28.7041° N', '77.1025° E')",Thunderstorms,15 knots,29°C
15:57:30,"('25.2532° N', '55.3657° E')",Clear,15 knots,28°C
15:58:00,"('34.0837° N', '74.7973° E')",Icing Conditions,15 knots,29°C
15:58:30,"('26.0765° N', '56.2406° E')",Thunderstorms,10 knots,35°C
15:59:00,"('34.0837° N', '74.7973° E')",Icing Conditions,15 knots,22°C
15:59:30,"('26.0765° N', '56.2406° E')",Thunderstorms,15 knots,22°C
16:00:00,"('25.2532° N', '55.3657° E')",Thunderstorms,15 knots,27°C
16:00:30,"('34.0837° N', '74.7973° E')",Thunderstorms,20 knots,25°C
16:01:00,"('26.0765° N', '56.2406° E')",Icing Conditions,10 knots,30°C
16:01:30,"('40.6413° N', '-73.7781° W')",Thunderstorms,10 knots,32°C
16:02:00,"('28.7041° N', '77.1025° E')",Thunderstorms,10 knots,32°C
16:02:30,"('25.2532° N', '55.3657° E')",Fog,10 knots,34°C
16:03:00,"('28.7041° N', '77.1025° E')",Clear,10 knots,28°C
16:03:30,"('40.6413° N', '-73.7781° W')",Thunderstorms,20 knots,35°C
16:04:00,"('34.0837° N', '74.7973° E')",Fog,10 knots,28°C
16:04:30,"('25.2532° N', '55.3657° E')",Clear,10 knots,22°C
16:05:00,"('28.7041° N', '77.1025° E')",Clear,10 knots,24°C
16:05:30,"('40.6413° N', '-73.7781° W')",Thunderstorms,10 knots,34°C
16:06:00,"('40.6413° N', '-73.7781° W')",Thunderstorms,10 knots,29°C
16:06:30,"('28.7041° N', '77.1025° E')",Fog,15 knots,25°C
16:07:00,"('25.2532° N', '55.3657° E')",Fog,15 knots,22°C
16:07:30,"('28.7041° N', '77.1025° E')",Moderate Turbulence,10 knots,28°C
16:08:00,"('40.6413° N', '-73.7781° W')",Thunderstorms,10 knots,29°C
16:08:30,"('28.7041° N', '77.1025° E')",Thunderstorms,10 knots,33°C
16:09:00,"('28.7041° N', '77.1025° E')",Icing Conditions,20 knots,21°C
16:09:30,"('26.0765° N', '56.2406° E')",Thunderstorms,20 knots,34°C
16:10:00,"('34.0837° N', '74.7973° E')",Icing Conditions,15 knots,27°C
16:10:30,"('40.6413° N', '-73.7781° W')",Moderate Turbulence,15 knots,21°C
16:11:00,"('25.2532° N', '55.3657° E')",Fog,20 knots,32°C
16:11:30,"('40.6413° N', '-73.7781° W')",Moderate Turbulence,20 knots,34°C
16:12:00,"('28.7041° N', '77.1025° E')",Clear,10 knots,34°C
16:12:30,"('26.0765° N', '56.2406° E')",Thunderstorms,10 knots,31°C
16:13:00,"('34.0837° N', '74.7973° E')",Clear,10 knots,22°C
16:13:30,"('26.0765° N', '56.2406° E')",Icing Conditions,10 knots,30°C
16:14:00,"('25.2532° N', '55.3657° E')",Thunderstorms,20 knots,28°C
16:14:30,"('25.2532° N', '55.3657° E')",Fog,10 knots,22°C
16:15:00,"('40.6413° N', '-73.7781° W')",Moderate Turbulence,10 knots,34°C
16:15:30,"('25.2532° N', '55.3657° E')",Icing Conditions,10 knots,32°C
16:16:00,"('26.0765° N', '56.2406° E')",Moderate Turbulence,10 knots,30°C
16:16:30,"('28.7041° N', '77.1025° E')",Moderate Turbulence,10 knots,34°C
16:17:00,"('34.0837° N', '74.7973° E')",Fog,10 knots,22°C
16:17:30,"('26.0765° N', '56.2406° E')",Fog,15 knots,24°C
16:18:00,"('25.2532° N', '55.3657° E')",Moderate Turbulence,10 knots,28°C
16:18:30,"('25.2532° N', '55.3657° E')",Moderate Turbulence,15 knots,28°C
16:19:00,"('25.2532° N', '55.3657° E')",Fog,10 knots,24°C
16:19:30,"('28.7041° N', '77.1025° E')",Moderate Turbulence,10 knots,21°C
16:20:00,"('28.7041° N', '77.1025° E')",Clear,15 knots,30°C
16:20:30,"('26.0765° N', '56.2406° E')",Icing Conditions,10 knots,24°C
16:21:00,"('25.2532° N', '55.3657° E')",Thunderstorms,15 knots,35°C
16:21:30,"('28.7041° N', '77.1025° E')",Clear,15 knots,28°C
16:22:00,"('34.0837° N', '74.7973° E')",Clear,10 knots,33°C
16:22:30,"('40.6413° N', '-73.7781° W')",Fog,15 knots,32°C
16:23:00,"('40.6413° N', '-73.7781° W')",Fog,15 knots,25°C
16:23:30,"('25.2532° N', '55.3657° E')",Fog,10 knots,25°C
16:24:00,"('26.0765° N', '56.2406° E')",Clear,20 knots,32°C
16:24:30,"('40.6413° N', '-73.7781° W')",Icing Conditions,10 knots,22°C
16:25:00,"('25.2532° N', '55.3657° E')",Moderate Turbulence,15 knots,24°C
16:25:30,"('34.0837° N', '74.7973° E')",Thunderstorms,15 knots,30°C
16:26:00,"('40.6413° N', '-73.7781° W')",Moderate Turbulence,15 knots,24°C
16:26:30,"('28.7041° N', '77.1025° E')",Moderate Turbulence,15 knots,24°C
16:27:00,"('34.0837° N', '74.7973° E')",Fog,10 knots,21°C
16:27:30,"('40.6413° N', '-73.7781° W')",Fog,20 knots,34°C
16:28:00,"('26.0765° N', '56.2406° E')",Moderate Turbulence,10 knots,22°C
16:28:30,"('25.2532° N', '55.3657° E')",Thunderstorms,10 knots,33°C
16:29:00,"('34.0837° N', '74.7973° E')",Clear,10 knots,26°C
16:29:30,"('26.0765° N', '56.2406° E')",Fog,15 knots,32°C
16:30:00,"('28.7041° N', '77.1025° E')",Clear,15 knots,22°C
16:30:30,"('28.7041° N', '77.1025° E')",Moderate Turbulence,15 knots,21°C
16:31:00,"('28.7041° N', '77.1025° E')",Moderate Turbulence,10 knots,33°C
16:31:30,"('25.2532° N', '55.3657° E')",Thunderstorms,10 knots,28°C
16:32:00,"('40.6413° N', '-73.7781° W')",Clear,15 knots,26°C
16:32:30,"('40.6413° N', '-73.7781° W')",Moderate Turbulence,10 knots,25°C
16:33:00,"('34.0837° N', '74.7973° E')",Icing Conditions,15 knots,30°C
16:33:30,"('28.7041° N', '77.1025° E')",Icing Conditions,20 knots,26°C
16:34:00,"('34.0837° N', '74.7973° E')",Clear,10 knots,20°C
16:34:30,"('34.0837° N', '74.7973° E')",Icing Conditions,15 knots,26°C
16:35:00,"('28.7041° N', '77.1025° E')",Fog,10 knots,29°C
16:35:30,"('40.6413° N', '-73.7781° W')",Icing Conditions,15 knots,31°C
16:36:00,"('25.2532° N', '55.3657° E')",Thunderstorms,10 knots,20°C
16:36:30,"('34.0837° N', '74.7973° E')",Moderate Turbulence,20 knots,34°C
16:37:00,"('40.6413° N', '-73.7781° W')",Fog,10 knots,25°C
16:37:30,"('25.2532° N', '55.3657° E')",Icing Conditions,20 knots,25°C
16:38:00,"('26.0765° N', '56.2406° E')",Fog,20 knots,28°C
16:38:30,"('25.2532° N', '55.3657° E')",Clear,20 knots,33°C
16:39:00,"('25.2532° N', '55.3657° E')",Clear,10 knots,24°C
16:39:30,"('34.0837° N', '74.7973° E')",Icing Conditions,20 knots,27°C
16:40:00,"('28.7041° N', '77.1025° E')",Fog,20 knots,28°C
16:40:30,"('25.2532° N', '55.3657° E')",Moderate Turbulence,10 knots,22°C
16:41:00,"('26.0765° N', '56.2406° E')",Moderate Turbulence,15 knots,26°C
16:41:30,"('40.6413° N', '-73.7781° W')",Moderate Turbulence,15 knots,26°C
16:42:00,"('25.2532° N', '55.3657° E')",Icing Conditions,10 knots,20°C
16:42:30,"('28.7041° N', '77.1025° E')",Clear,10 knots,31°C
16:43:00,"('26.0765° N', '56.2406° E')",Fog,20 knots,33°C
16:43:30,"('28.7041° N', '77.1025° E')",Thunderstorms,10 knots,28°C
16:44:00,"('40.6413° N', '-73.7781° W')",Clear,10 knots,20°C
16:44:30,"('26.0765° N', '56.2406° E')",Moderate Turbulence,15 knots,35°C
16:45:00,"('40.6413° N', '-73.7781° W')",Moderate Turbulence,15 knots,34°C
16:45:30,"('28.7041° N', '77.1025° E')",Thunderstorms,10 knots,29°C
16:46:00,"('28.7041° N', '77.1025° E')",Clear,15 knots,31°C
16:46:30,"('34.0837° N', '74.7973° E')",Thunderstorms,15 knots,29°C
16:47:00,"('26.0765° N', '56.2406° E')",Icing Conditions,15 knots,29°C
16:47:30,"('34.0837° N', '74.7973° E')",Icing Conditions,20 knots,32°C
16:48:00,"('28.7041° N', '77.1025° E')",Icing Conditions,20 knots,33°C
16:48:30,"('34.0837° N', '74.7973° E')",Thunderstorms,20 knots,29°C
16:49:00,"('25.2532° N', '55.3657° E')",Clear,15 knots,20°C
16:49:30,"('25.2532° N', '55.3657° E')",Icing Conditions,10 knots,22°C
16:50:00,"('25.2532° N', '55.3657° E')",Clear,10 knots,27°C
16:50:30,"('25.2532° N', '55.3657° E')",Thunderstorms,20 knots,26°C
16:51:00,"('25.2532° N', '55.3657° E')",Fog,20 knots,24°C
16:51:30,"('40.6413° N', '-73.7781° W')",Fog,10 knots,31°C
16:52:00,"('25.2532° N', '55.3657° E')",Fog,10 knots,33°C
16:52:30,"('28.7041° N', '77.1025° E')",Clear,20 knots,22°C
16:53:00,"('28.7041° N', '77.1025° E')",Thunderstorms,20 knots,30°C
16:53:30,"('26.0765° N', '56.2406° E')",Clear,10 knots,25°C
16:54:00,"('34.0837° N', '74.7973° E')",Icing Conditions,10 knots,26°C
16:54:30,"('28.7041° N', '77.1025° E')",Icing Conditions,20 knots,24°C
16:55:00,"('34.0837° N', '74.7973° E')",Moderate Turbulence,15 knots,34°C
16:55:30,"('28.7041° N', '77.1025° E')",Fog,20 knots,25°C
16:56:00,"('26.0765° N', '56.2406° E')",Thunderstorms,20 knots,22°C
16:56:30,"('40.6413° N', '-73.7781° W')",Thunderstorms,20 knots,21°C
16:57:00,"('34.0837° N', '74.7973° E')",Icing Conditions,20 knots,34°C
16:57:30,"('40.6413° N', '-73.7781° W')",Fog,15 knots,29°C
16:58:00,"('25.2532° N', '55.3657° E')",Moderate Turbulence,20 knots,22°C
16:58:30,"('26.0765° N', '56.2406° E')",Moderate Turbulence,15 knots,29°C
16:59:00,"('28.7041° N', '77.1025° E')",Fog,10 knots,30°C
16:59:30,"('28.7041° N', '77.1025° E')",Moderate Turbulence,20 knots,32°C
17:00:00,"('40.6413° N', '-73.7781° W')",Fog,15 knots,24°C
17:00:30,"('26.0765° N', '56.2406° E')",Thunderstorms,15 knots,23°C
17:01:00,"('34.0837° N', '74.7973° E')",Thunderstorms,20 knots,34°C
17:01:30,"('40.6413° N', '-73.7781° W')",Moderate Turbulence,10 knots,25°C
17:02:00,"('26.0765° N', '56.2406° E')",Clear,20 knots,33°C
17:02:30,"('34.0837° N', '74.7973° E')",Thunderstorms,10 knots,30°C
17:03:00,"('40.6413° N', '-73.7781° W')",Icing Conditions,10 knots,35°C
17:03:30,"('40.6413° N', '-73.7781° W')",Clear,15 knots,21°C
17:04:00,"('28.7041° N', '77.1025° E')",Thunderstorms,15 knots,20°C
17:04:30,"('40.6413° N', '-73.7781° W')",Thunderstorms,20 knots,27°C
17:05:00,"('25.2532° N', '55.3657° E')",Thunderstorms,15 knots,32°C
17:05:30,"('34.0837° N', '74.7973° E')",Thunderstorms,10 knots,31°C
17:06:00,"('26.0765° N', '56.2406° E')",Fog,10 knots,31°C
17:06:30,"('26.0765° N', '56.2406° E')",Fog,10 knots,29°C
17:07:00,"('34.0837° N', '74.7973° E')",Thunderstorms,10 knots,31°C
17:07:30,"('28.7041° N', '77.1025° E')",Moderate Turbulence,10 knots,24°C
17:08:00,"('28.7041° N', '77.1025° E')",Clear,20 knots,29°C
17:08:30,"('34.0837° N', '74.7973° E')",Icing Conditions,10 knots,24°C
17:09:00,"('28.7041° N', '77.1025° E')",Moderate Turbulence,20 knots,35°C
17:09:30,"('40.6413° N', '-73.7781° W')",Moderate Turbulence,10 knots,28°C
17:10:00,"('34.0837° N', '74.7973° E')",Moderate Turbulence,20 knots,26°C
17:10:30,"('34.0837° N', '74.7973° E')",Clear,15 knots,23°C
17:11:00,"('25.2532° N', '55.3657° E')",Icing Conditions,10 knots,31°C
17:11:30,"('25.2532° N', '55.3657° E')",Clear,20 knots,30°C
17:12:00,"('28.7041° N', '77.1025° E')",Icing Conditions,20 knots,27°C
17:12:30,"('40.6413° N', '-73.7781° W')",Moderate Turbulence,15 knots,35°C
17:13:00,"('28.7041° N', '77.1025° E')",Fog,20 knots,30°C
17:13:30,"('25.2532° N', '55.3657° E')",Thunderstorms,15 knots,23°C
17:14:00,"('25.2532° N', '55.3657° E')",Clear,10 knots,35°C
17:14:30,"('25.2532° N', '55.3657° E')",Moderate Turbulence,15 knots,22°C
17:15:00,"('34.0837° N', '74.7973° E')",Icing Conditions,20 knots,33°C
17:15:30,"('26.0765° N', '56.2406° E')",Icing Conditions,15 knots,23°C
17:16:00,"('34.0837° N', '74.7973° E')",Icing Conditions,20 knots,29°C
17:16:30,"('26.0765° N', '56.2406° E')",Icing Conditions,15 knots,32°C
17:17:00,"('40.6413° N', '-73.7781° W')",Thunderstorms,20 knots,21°C
17:17:30,"('26.0765° N', '56.2406° E')",Thunderstorms,20 knots,33°C
17:18:00,"('25.2532° N', '55.3657° E')",Thunderstorms,20 knots,25°C
17:18:30,"('26.0765° N', '56.2406° E')",Fog,15 knots,30°C
17:19:00,"('26.0765° N', '56.2406° E')",Icing Conditions,10 knots,24°C
17:19:30,"('34.0837° N', '74.7973° E')",Moderate Turbulence,10 knots,27°C
17:20:00,"('28.7041° N', '77.1025° E')",Clear,15 knots,28°C
17:20:30,"('34.0837° N', '74.7973° E')",Moderate Turbulence,15 knots,24°C
17:21:00,"('28.7041° N', '77.1025° E')",Clear,20 knots,20°C
17:21:30,"('25.2532° N', '55.3657° E')",Icing Conditions,15 knots,35°C
17:22:00,"('28.7041° N', '77.1025° E')",Fog,10 knots,23°C
17:22:30,"('40.6413° N', '-73.7781° W')",Moderate Turbulence,15 knots,24°C
17:23:00,"('28.7041° N', '77.1025° E')",Thunderstorms,15 knots,24°C
17:23:30,"('28.7041° N', '77.1025° E')",Thunderstorms,15 knots,23°C
17:24:00,"('26.0765° N', '56.2406° E')",Fog,20 knots,24°C
17:24:30,"('40.6413° N', '-73.7781° W')",Moderate Turbulence,15 knots,31°C
17:25:00,"('40.6413° N', '-73.7781° W')",Thunderstorms,15 knots,35°C
17:25:30,"('26.0765° N', '56.2406° E')",Fog,20 knots,34°C
17:26:00,"('25.2532° N', '55.3657° E')",Moderate Turbulence,20 knots,25°C
17:26:30,"('40.6413° N', '-73.7781° W')",Fog,10 knots,21°C
17:27:00,"('28.7041° N', '77.1025° E')",Fog,20 knots,31°C
17:27:30,"('40.6413° N', '-73.7781° W')",Fog,15 knots,35°C
17:28:00,"('26.0765° N', '56.2406° E')",Icing Conditions,20 knots,26°C
17:28:30,"('28.7041° N', '77.1025° E')",Fog,20 knots,31°C
17:29:00,"('40.6413° N', '-73.7781° W')",Fog,15 knots,21°C
17:29:30,"('25.2532° N', '55.3657° E')",Thunderstorms,20 knots,29°C
17:30:00,"('40.6413° N', '-73.7781° W')",Thunderstorms,10 knots,29°C
17:30:30,"('34.0837° N', '74.7973° E')",Thunderstorms,10 knots,24°C
17:31:00,"('34.0837° N', '74.7973° E')",Clear,15 knots,26°C
17:31:30,"('34.0837° N', '74.7973° E')",Clear,20 knots,24°C
17:32:00,"('40.6413° N', '-73.7781° W')",Icing Conditions,15 knots,22°C
