Time,Call Sign,Total Weight (kg),Cargo Type,Weight Distribution,Fuel Adjustment Needed
15:20:00,UAE201,147637,Normal,Imbalanced,No adjustment needed
15:20:30,UAE201,100686,Hazardous,Imbalanced,No adjustment needed
15:21:00,UAE201,199427,Hazardous,Imbalanced,Fuel adjustment required
15:21:30,UAE201,158478,Hazardous,Imbalanced,No adjustment needed
15:22:00,UAE201,62206,Hazardous,Imbalanced,Fuel adjustment required
15:22:30,UAE201,89045,Normal,Imbalanced,No adjustment needed
15:23:00,UAE201,228239,Normal,Imbalanced,Fuel adjustment required
15:23:30,UAE201,209123,Hazardous,Balanced,Fuel adjustment required
15:24:00,UAE201,126581,Normal,Balanced,No adjustment needed
15:24:30,UAE201,71878,Hazardous,Imbalanced,No adjustment needed
15:25:00,UAE201,181840,Hazardous,Balanced,No adjustment needed
15:25:30,UAE201,156940,Normal,Imbalanced,Fuel adjustment required
15:26:00,UAE201,89165,Hazardous,Balanced,No adjustment needed
15:26:30,UAE201,134157,Normal,Imbalanced,No adjustment needed
15:27:00,UAE201,67776,Hazardous,Imbalanced,No adjustment needed
15:27:30,UAE201,111207,Hazardous,Balanced,Fuel adjustment required
15:28:00,UAE201,215839,Normal,Imbalanced,No adjustment needed
15:28:30,UAE201,119292,Normal,Balanced,No adjustment needed
15:29:00,UAE201,153182,Normal,Imbalanced,No adjustment needed
15:29:30,UAE201,167305,Hazardous,Balanced,Fuel adjustment required
15:30:00,UAE201,67253,Hazardous,Balanced,No adjustment needed
15:30:30,UAE201,144765,Normal,Imbalanced,Fuel adjustment required
15:31:00,UAE201,146341,Hazardous,Imbalanced,No adjustment needed
15:31:30,UAE201,200548,Normal,Imbalanced,Fuel adjustment required
15:32:00,UAE201,159483,Normal,Balanced,Fuel adjustment required
15:32:30,UAE201,87350,Normal,Imbalanced,No adjustment needed
15:33:00,UAE201,204115,Hazardous,Imbalanced,Fuel adjustment required
15:33:30,UAE201,189194,Normal,Imbalanced,Fuel adjustment required
15:34:00,UAE201,107372,Normal,Imbalanced,Fuel adjustment required
15:34:30,UAE201,171911,Normal,Balanced,Fuel adjustment required
15:35:00,UAE201,229065,Normal,Balanced,No adjustment needed
15:35:30,UAE201,59919,Hazardous,Imbalanced,Fuel adjustment required
15:36:00,UAE201,141983,Hazardous,Balanced,No adjustment needed
15:36:30,UAE201,83967,Normal,Balanced,No adjustment needed
15:37:00,UAE201,143710,Normal,Imbalanced,No adjustment needed
15:37:30,UAE201,247632,Normal,Balanced,Fuel adjustment required
15:38:00,UAE201,141270,Hazardous,Balanced,Fuel adjustment required
15:38:30,UAE201,185000,Normal,Imbalanced,No adjustment needed
15:39:00,UAE201,197789,Hazardous,Imbalanced,No adjustment needed
15:39:30,UAE201,216119,Normal,Imbalanced,No adjustment needed
15:40:00,UAE201,244359,Hazardous,Imbalanced,Fuel adjustment required
15:40:30,UAE201,179570,Normal,Balanced,No adjustment needed
15:41:00,UAE201,171403,Normal,Imbalanced,Fuel adjustment required
15:41:30,UAE201,116147,Normal,Balanced,No adjustment needed
15:42:00,UAE201,244448,Hazardous,Balanced,No adjustment needed
15:42:30,UAE201,212561,Normal,Imbalanced,Fuel adjustment required
15:43:00,UAE201,186384,Normal,Imbalanced,No adjustment needed
15:43:30,UAE201,110379,Normal,Imbalanced,Fuel adjustment required
15:44:00,UAE201,165257,Normal,Imbalanced,No adjustment needed
15:44:30,UAE201,98511,Hazardous,Balanced,No adjustment needed
15:45:00,UAE201,127755,Hazardous,Balanced,No adjustment needed
15:45:30,UAE201,212117,Hazardous,Imbalanced,Fuel adjustment required
15:46:00,UAE201,195999,Normal,Imbalanced,Fuel adjustment required
15:46:30,UAE201,191115,Hazardous,Imbalanced,No adjustment needed
15:47:00,UAE201,195522,Normal,Imbalanced,Fuel adjustment required
15:47:30,UAE201,197864,Hazardous,Balanced,No adjustment needed
15:48:00,UAE201,133807,Hazardous,Imbalanced,Fuel adjustment required
15:48:30,UAE201,206507,Normal,Balanced,No adjustment needed
15:49:00,UAE201,157821,Normal,Imbalanced,Fuel adjustment required
15:49:30,UAE201,165217,Normal,Balanced,Fuel adjustment required
15:50:00,UAE201,149066,Hazardous,Balanced,No adjustment needed
15:50:30,UAE201,56142,Normal,Balanced,Fuel adjustment required
15:51:00,UAE201,236983,Hazardous,Balanced,No adjustment needed
15:51:30,UAE201,218163,Normal,Imbalanced,Fuel adjustment required
15:52:00,UAE201,138777,Hazardous,Balanced,No adjustment needed
15:52:30,UAE201,242104,Hazardous,Imbalanced,No adjustment needed
15:53:00,UAE201,181794,Normal,Balanced,Fuel adjustment required
15:53:30,UAE201,213849,Normal,Imbalanced,Fuel adjustment required
15:54:00,UAE201,93727,Hazardous,Balanced,No adjustment needed
15:54:30,UAE201,70701,Hazardous,Imbalanced,Fuel adjustment required
15:55:00,UAE201,69178,Hazardous,Balanced,Fuel adjustment required
15:55:30,UAE201,119364,Hazardous,Imbalanced,Fuel adjustment required
15:56:00,UAE201,237903,Hazardous,Balanced,Fuel adjustment required
15:56:30,UAE201,249054,Hazardous,Imbalanced,Fuel adjustment required
15:57:00,UAE201,81508,Normal,Imbalanced,No adjustment needed
15:57:30,UAE201,156673,Hazardous,Balanced,Fuel adjustment required
15:58:00,UAE201,168511,Hazardous,Balanced,No adjustment needed
15:58:30,UAE201,209261,Hazardous,Balanced,Fuel adjustment required
15:59:00,UAE201,101594,Hazardous,Balanced,No adjustment needed
15:59:30,UAE201,163738,Hazardous,Balanced,Fuel adjustment required
16:00:00,UAE201,137315,Normal,Balanced,Fuel adjustment required
16:00:30,UAE201,124014,Hazardous,Balanced,Fuel adjustment required
16:01:00,UAE201,193946,Normal,Imbalanced,Fuel adjustment required
16:01:30,UAE201,104800,Normal,Balanced,Fuel adjustment required
16:02:00,UAE201,148820,Hazardous,Balanced,No adjustment needed
16:02:30,UAE201,100709,Normal,Balanced,Fuel adjustment required
16:03:00,UAE201,71582,Normal,Imbalanced,No adjustment needed
16:03:30,UAE201,249355,Normal,Balanced,No adjustment needed
16:04:00,UAE201,149670,Hazardous,Imbalanced,Fuel adjustment required
16:04:30,UAE201,50768,Normal,Balanced,Fuel adjustment required
16:05:00,UAE201,123530,Hazardous,Balanced,No adjustment needed
16:05:30,UAE201,107473,Hazardous,Balanced,Fuel adjustment required
16:06:00,UAE201,176752,Hazardous,Balanced,Fuel adjustment required
16:06:30,UAE201,101320,Normal,Imbalanced,Fuel adjustment required
16:07:00,UAE201,118327,Hazardous,Balanced,Fuel adjustment required
16:07:30,UAE201,102650,Hazardous,Balanced,Fuel adjustment required
16:08:00,UAE201,170871,Normal,Imbalanced,Fuel adjustment required
16:08:30,UAE201,106759,Normal,Balanced,No adjustment needed
16:09:00,UAE201,63479,Normal,Imbalanced,No adjustment needed
16:09:30,UAE201,106585,Hazardous,Imbalanced,No adjustment needed
16:10:00,UAE201,65743,Normal,Imbalanced,Fuel adjustment required
16:10:30,UAE201,85136,Normal,Imbalanced,No adjustment needed
16:11:00,UAE201,109702,Hazardous,Balanced,Fuel adjustment required
16:11:30,UAE201,138223,Hazardous,Balanced,No adjustment needed
16:12:00,UAE201,164082,Normal,Imbalanced,No adjustment needed
16:12:30,UAE201,139855,Normal,Balanced,Fuel adjustment required
16:13:00,UAE201,231567,Normal,Imbalanced,Fuel adjustment required
16:13:30,UAE201,168997,Hazardous,Imbalanced,Fuel adjustment required
16:14:00,UAE201,55607,Normal,Balanced,Fuel adjustment required
16:14:30,UAE201,105344,Hazardous,Imbalanced,Fuel adjustment required
16:15:00,UAE201,206891,Hazardous,Balanced,No adjustment needed
16:15:30,UAE201,192158,Hazardous,Imbalanced,Fuel adjustment required
16:16:00,UAE201,130559,Normal,Imbalanced,No adjustment needed
16:16:30,UAE201,93094,Hazardous,Imbalanced,No adjustment needed
16:17:00,UAE201,212624,Hazardous,Balanced,No adjustment needed
16:17:30,UAE201,175440,Normal,Balanced,Fuel adjustment required
16:18:00,UAE201,55797,Normal,Balanced,Fuel adjustment required
16:18:30,UAE201,242748,Normal,Balanced,Fuel adjustment required
16:19:00,UAE201,90666,Hazardous,Balanced,Fuel adjustment required
16:19:30,UAE201,164497,Normal,Imbalanced,No adjustment needed
16:20:00,UAE201,168773,Hazardous,Balanced,No adjustment needed
16:20:30,UAE201,188379,Hazardous,Balanced,Fuel adjustment required
16:21:00,UAE201,139501,Normal,Balanced,No adjustment needed
16:21:30,UAE201,235001,Hazardous,Balanced,Fuel adjustment required
16:22:00,UAE201,132374,Normal,Balanced,Fuel adjustment required
16:22:30,UAE201,79712,Normal,Balanced,No adjustment needed
16:23:00,UAE201,234377,Normal,Balanced,Fuel adjustment required
16:23:30,UAE201,176765,Hazardous,Balanced,Fuel adjustment required
16:24:00,UAE201,224013,Normal,Balanced,Fuel adjustment required
16:24:30,UAE201,92393,Normal,Balanced,Fuel adjustment required
16:25:00,UAE201,174631,Hazardous,Balanced,No adjustment needed
16:25:30,UAE201,212390,Normal,Balanced,No adjustment needed
16:26:00,UAE201,243638,Normal,Balanced,No adjustment needed
16:26:30,UAE201,241707,Hazardous,Imbalanced,Fuel adjustment required
16:27:00,UAE201,134482,Normal,Imbalanced,No adjustment needed
16:27:30,UAE201,137119,Normal,Imbalanced,Fuel adjustment required
16:28:00,UAE201,51257,Normal,Balanced,Fuel adjustment required
16:28:30,UAE201,156595,Normal,Balanced,Fuel adjustment required
16:29:00,UAE201,179040,Normal,Balanced,No adjustment needed
16:29:30,UAE201,87698,Normal,Balanced,No adjustment needed
16:30:00,UAE201,244221,Hazardous,Balanced,No adjustment needed
16:30:30,UAE201,192221,Hazardous,Balanced,No adjustment needed
16:31:00,UAE201,81940,Hazardous,Balanced,No adjustment needed
16:31:30,UAE201,62970,Normal,Imbalanced,No adjustment needed
16:32:00,UAE201,242973,Normal,Imbalanced,No adjustment needed
16:32:30,UAE201,64124,Hazardous,Balanced,No adjustment needed
16:33:00,UAE201,179849,Hazardous,Balanced,No adjustment needed
16:33:30,UAE201,56920,Normal,Balanced,No adjustment needed
16:34:00,UAE201,79771,Normal,Balanced,No adjustment needed
16:34:30,UAE201,210312,Normal,Imbalanced,No adjustment needed
16:35:00,UAE201,136918,Normal,Balanced,No adjustment needed
16:35:30,UAE201,143627,Hazardous,Imbalanced,Fuel adjustment required
16:36:00,UAE201,92365,Hazardous,Imbalanced,No adjustment needed
16:36:30,UAE201,121979,Hazardous,Balanced,No adjustment needed
16:37:00,UAE201,243601,Hazardous,Imbalanced,No adjustment needed
16:37:30,UAE201,90766,Hazardous,Imbalanced,Fuel adjustment required
16:38:00,UAE201,174465,Normal,Imbalanced,Fuel adjustment required
16:38:30,UAE201,96046,Hazardous,Balanced,Fuel adjustment required
16:39:00,UAE201,178290,Hazardous,Imbalanced,No adjustment needed
16:39:30,UAE201,106943,Hazardous,Balanced,Fuel adjustment required
16:40:00,UAE201,108542,Hazardous,Balanced,No adjustment needed
16:40:30,UAE201,242033,Normal,Imbalanced,No adjustment needed
16:41:00,UAE201,224093,Normal,Balanced,Fuel adjustment required
16:41:30,UAE201,99772,Normal,Imbalanced,No adjustment needed
16:42:00,UAE201,229402,Normal,Balanced,No adjustment needed
16:42:30,UAE201,225374,Normal,Imbalanced,Fuel adjustment required
16:43:00,UAE201,244370,Normal,Imbalanced,Fuel adjustment required
16:43:30,UAE201,61456,Normal,Imbalanced,No adjustment needed
16:44:00,UAE201,129531,Normal,Balanced,No adjustment needed
16:44:30,UAE201,223935,Normal,Imbalanced,No adjustment needed
16:45:00,UAE201,108631,Normal,Balanced,No adjustment needed
16:45:30,UAE201,248096,Hazardous,Imbalanced,Fuel adjustment required
16:46:00,UAE201,114066,Normal,Balanced,Fuel adjustment required
16:46:30,UAE201,215541,Hazardous,Balanced,Fuel adjustment required
16:47:00,UAE201,223852,Hazardous,Balanced,No adjustment needed
16:47:30,UAE201,64443,Normal,Balanced,Fuel adjustment required
16:48:00,UAE201,103385,Hazardous,Imbalanced,Fuel adjustment required
16:48:30,UAE201,59813,Hazardous,Balanced,No adjustment needed
16:49:00,UAE201,136019,Hazardous,Imbalanced,Fuel adjustment required
16:49:30,UAE201,215908,Normal,Balanced,Fuel adjustment required
16:50:00,UAE201,248691,Normal,Balanced,Fuel adjustment required
16:50:30,UAE201,101084,Hazardous,Imbalanced,Fuel adjustment required
16:51:00,UAE201,172061,Hazardous,Imbalanced,No adjustment needed
16:51:30,UAE201,212222,Hazardous,Imbalanced,No adjustment needed
16:52:00,UAE201,160759,Hazardous,Imbalanced,No adjustment needed
16:52:30,UAE201,102796,Normal,Imbalanced,Fuel adjustment required
16:53:00,UAE201,75120,Hazardous,Imbalanced,No adjustment needed
16:53:30,UAE201,232367,Hazardous,Imbalanced,Fuel adjustment required
16:54:00,UAE201,180416,Hazardous,Imbalanced,No adjustment needed
16:54:30,UAE201,53076,Hazardous,Imbalanced,No adjustment needed
16:55:00,UAE201,120706,Hazardous,Balanced,Fuel adjustment required
16:55:30,UAE201,69858,Normal,Imbalanced,No adjustment needed
16:56:00,UAE201,133299,Hazardous,Balanced,No adjustment needed
16:56:30,UAE201,230170,Normal,Imbalanced,Fuel adjustment required
16:57:00,UAE201,229713,Normal,Balanced,Fuel adjustment required
16:57:30,UAE201,80491,Normal,Balanced,Fuel adjustment required
16:58:00,UAE201,156840,Normal,Balanced,No adjustment needed
16:58:30,UAE201,78218,Normal,Balanced,Fuel adjustment required
16:59:00,UAE201,179945,Normal,Imbalanced,No adjustment needed
16:59:30,UAE201,204387,Hazardous,Imbalanced,Fuel adjustment required
17:00:00,UAE201,205655,Normal,Imbalanced,Fuel adjustment required
17:00:30,UAE201,180099,Hazardous,Imbalanced,No adjustment needed
17:01:00,UAE201,227940,Normal,Balanced,Fuel adjustment required
17:01:30,UAE201,167972,Hazardous,Balanced,No adjustment needed
17:02:00,UAE201,227449,Hazardous,Imbalanced,No adjustment needed
17:02:30,UAE201,117131,Hazardous,Balanced,Fuel adjustment required
17:03:00,UAE201,81307,Hazardous,Balanced,No adjustment needed
17:03:30,UAE201,188753,Hazardous,Imbalanced,No adjustment needed
17:04:00,UAE201,243222,Hazardous,Balanced,No adjustment needed
17:04:30,UAE201,161904,Hazardous,Balanced,Fuel adjustment required
17:05:00,UAE201,82289,Hazardous,Imbalanced,Fuel adjustment required
17:05:30,UAE201,81467,Normal,Imbalanced,Fuel adjustment required
17:06:00,UAE201,193400,Normal,Balanced,Fuel adjustment required
17:06:30,UAE201,159123,Normal,Balanced,No adjustment needed
17:07:00,UAE201,82371,Normal,Balanced,Fuel adjustment required
17:07:30,UAE201,71887,Normal,Balanced,No adjustment needed
17:08:00,UAE201,118927,Normal,Balanced,No adjustment needed
17:08:30,UAE201,89500,Normal,Balanced,Fuel adjustment required
17:09:00,UAE201,200392,Normal,Imbalanced,No adjustment needed
17:09:30,UAE201,194910,Normal,Imbalanced,Fuel adjustment required
17:10:00,UAE201,237576,Normal,Imbalanced,Fuel adjustment required
17:10:30,UAE201,174716,Hazardous,Imbalanced,No adjustment needed
17:11:00,UAE201,56748,Hazardous,Imbalanced,No adjustment needed
17:11:30,UAE201,221225,Normal,Imbalanced,Fuel adjustment required
17:12:00,UAE201,72250,Hazardous,Balanced,Fuel adjustment required
17:12:30,UAE201,187619,Normal,Balanced,Fuel adjustment required
17:13:00,UAE201,135866,Hazardous,Imbalanced,Fuel adjustment required
17:13:30,UAE201,116886,Normal,Imbalanced,Fuel adjustment required
17:14:00,UAE201,161758,Normal,Balanced,No adjustment needed
17:14:30,UAE201,224192,Normal,Imbalanced,Fuel adjustment required
17:15:00,UAE201,142144,Normal,Balanced,Fuel adjustment required
17:15:30,UAE201,81704,Normal,Imbalanced,Fuel adjustment required
17:16:00,UAE201,128376,Hazardous,Balanced,Fuel adjustment required
17:16:30,UAE201,86129,Hazardous,Balanced,No adjustment needed
17:17:00,UAE201,113429,Normal,Imbalanced,No adjustment needed
17:17:30,UAE201,227646,Normal,Balanced,Fuel adjustment required
17:18:00,UAE201,134514,Hazardous,Balanced,No adjustment needed
17:18:30,UAE201,249596,Hazardous,Balanced,No adjustment needed
17:19:00,UAE201,90129,Hazardous,Imbalanced,Fuel adjustment required
17:19:30,UAE201,77115,Normal,Balanced,No adjustment needed
17:20:00,UAE201,93086,Normal,Balanced,No adjustment needed
17:20:30,UAE201,164696,Normal,Imbalanced,No adjustment needed
17:21:00,UAE201,229401,Normal,Imbalanced,No adjustment needed
17:21:30,UAE201,104816,Hazardous,Balanced,No adjustment needed
17:22:00,UAE201,169245,Hazardous,Imbalanced,Fuel adjustment required
17:22:30,UAE201,205213,Hazardous,Balanced,No adjustment needed
17:23:00,UAE201,118685,Normal,Imbalanced,No adjustment needed
17:23:30,UAE201,139640,Normal,Balanced,Fuel adjustment required
17:24:00,UAE201,142695,Normal,Balanced,No adjustment needed
17:24:30,UAE201,136499,Normal,Balanced,No adjustment needed
17:25:00,UAE201,119165,Hazardous,Imbalanced,No adjustment needed
17:25:30,UAE201,153423,Hazardous,Imbalanced,No adjustment needed
17:26:00,UAE201,205349,Normal,Imbalanced,Fuel adjustment required
17:26:30,UAE201,170301,Normal,Imbalanced,Fuel adjustment required
17:27:00,UAE201,128230,Normal,Balanced,Fuel adjustment required
17:27:30,UAE201,52848,Hazardous,Balanced,Fuel adjustment required
17:28:00,UAE201,219367,Normal,Imbalanced,Fuel adjustment required
17:28:30,UAE201,81279,Normal,Balanced,No adjustment needed
17:29:00,UAE201,229967,Normal,Imbalanced,No adjustment needed
17:29:30,UAE201,140161,Hazardous,Imbalanced,No adjustment needed
17:30:00,UAE201,227874,Normal,Balanced,No adjustment needed
17:30:30,UAE201,118580,Hazardous,Balanced,Fuel adjustment required
17:31:00,UAE201,192107,Normal,Imbalanced,Fuel adjustment required
17:31:30,UAE201,200200,Normal,Balanced,Fuel adjustment required
17:32:00,UAE201,208690,Hazardous,Imbalanced,Fuel adjustment required
17:32:30,UAE201,172811,Normal,Imbalanced,Fuel adjustment required
17:33:00,UAE201,130044,Hazardous,Imbalanced,Fuel adjustment required
17:33:30,UAE201,188262,Hazardous,Imbalanced,No adjustment needed
17:34:00,UAE201,198181,Normal,Balanced,Fuel adjustment required
17:34:30,UAE201,58150,Normal,Imbalanced,No adjustment needed
17:35:00,UAE201,228442,Normal,Imbalanced,Fuel adjustment required
17:35:30,UAE201,101071,Hazardous,Balanced,No adjustment needed
17:36:00,UAE201,121783,Normal,Imbalanced,No adjustment needed
17:36:30,UAE201,222796,Normal,Imbalanced,Fuel adjustment required
17:37:00,UAE201,159882,Hazardous,Balanced,No adjustment needed
17:37:30,UAE201,186397,Normal,Imbalanced,No adjustment needed
17:38:00,UAE201,249405,Hazardous,Balanced,No adjustment needed
17:38:30,UAE201,180187,Normal,Imbalanced,Fuel adjustment required
17:39:00,UAE201,177493,Normal,Balanced,No adjustment needed
17:39:30,UAE201,177412,Hazardous,Imbalanced,No adjustment needed
17:40:00,UAE201,205625,Hazardous,Balanced,No adjustment needed
17:40:30,UAE201,172991,Hazardous,Balanced,Fuel adjustment required
17:41:00,UAE201,128806,Hazardous,Balanced,Fuel adjustment required
17:41:30,UAE201,173189,Hazardous,Imbalanced,Fuel adjustment required
17:42:00,UAE201,213238,Normal,Imbalanced,No adjustment needed
17:42:30,UAE201,244062,Hazardous,Balanced,No adjustment needed
17:43:00,UAE201,189995,Hazardous,Balanced,No adjustment needed
17:43:30,UAE201,248282,Normal,Imbalanced,No adjustment needed
17:44:00,UAE201,100836,Hazardous,Imbalanced,Fuel adjustment required
17:44:30,UAE201,125038,Hazardous,Imbalanced,No adjustment needed
17:45:00,UAE201,230428,Hazardous,Balanced,No adjustment needed
17:45:30,UAE201,98473,Hazardous,Balanced,Fuel adjustment required
