Time,Call Sign,Crew Status,Passenger Status,Actions Taken
20:49:00,UAE201,Exceeded Duty Limits,Unruly Passenger,Crew Rotation Initiated
20:49:30,UAE201,Fatigued,Unruly Passenger,Crew Rotation Initiated
20:50:00,UAE201,Fatigued,Normal,None
20:50:30,UAE201,Normal,Medical Emergency,Emergency Landing Requested
20:51:00,UAE201,Fatigued,Normal,None
20:51:30,UAE201,Exceeded Duty Limits,Medical Emergency,Emergency Landing Requested
20:52:00,UAE201,Normal,Medical Emergency,Crew Rotation Initiated
20:52:30,UAE201,Normal,Normal,Crew Rotation Initiated
20:53:00,UAE201,Normal,Unruly Passenger,Emergency Landing Requested
20:53:30,UAE201,Fatigued,Normal,Crew Rotation Initiated
20:54:00,UAE201,Exceeded Duty Limits,Normal,Crew Rotation Initiated
20:54:30,UAE201,Exceeded Duty Limits,Medical Emergency,Crew Rotation Initiated
20:55:00,UAE201,Fatigued,Unruly Passenger,Crew Rotation Initiated
20:55:30,UAE201,Exceeded Duty Limits,Medical Emergency,None
20:56:00,UAE201,Exceeded Duty Limits,Normal,Crew Rotation Initiated
20:56:30,UAE201,Exceeded Duty Limits,Normal,Emergency Landing Requested
20:57:00,UAE201,Exceeded Duty Limits,Unruly Passenger,None
20:57:30,UAE201,Normal,Normal,Crew Rotation Initiated
20:58:00,UAE201,Normal,Medical Emergency,None
20:58:30,UAE201,Exceeded Duty Limits,Normal,Emergency Landing Requested
20:59:00,UAE201,Exceeded Duty Limits,Unruly Passenger,Emergency Landing Requested
20:59:30,UAE201,Exceeded Duty Limits,Unruly Passenger,Crew Rotation Initiated
21:00:00,UAE201,Fatigued,Unruly Passenger,None
21:00:30,UAE201,Normal,Normal,Emergency Landing Requested
21:01:00,UAE201,Normal,Unruly Passenger,Emergency Landing Requested
21:01:30,UAE201,Normal,Medical Emergency,None
21:02:00,UAE201,Exceeded Duty Limits,Unruly Passenger,None
21:02:30,UAE201,Fatigued,Normal,Emergency Landing Requested
21:03:00,UAE201,Normal,Normal,Emergency Landing Requested
21:03:30,UAE201,Exceeded Duty Limits,Medical Emergency,None
21:04:00,UAE201,Fatigued,Normal,Emergency Landing Requested
21:04:30,UAE201,Exceeded Duty Limits,Normal,Emergency Landing Requested
21:05:00,UAE201,Fatigued,Normal,None
21:05:30,UAE201,Normal,Normal,None
21:06:00,UAE201,Normal,Normal,Emergency Landing Requested
21:06:30,UAE201,Exceeded Duty Limits,Medical Emergency,Crew Rotation Initiated
21:07:00,UAE201,Exceeded Duty Limits,Medical Emergency,None
21:07:30,UAE201,Fatigued,Normal,None
21:08:00,UAE201,Normal,Unruly Passenger,None
21:08:30,UAE201,Fatigued,Normal,Crew Rotation Initiated
21:09:00,UAE201,Exceeded Duty Limits,Normal,Emergency Landing Requested
21:09:30,UAE201,Normal,Medical Emergency,Emergency Landing Requested
21:10:00,UAE201,Exceeded Duty Limits,Normal,Emergency Landing Requested
21:10:30,UAE201,Exceeded Duty Limits,Medical Emergency,Crew Rotation Initiated
21:11:00,UAE201,Exceeded Duty Limits,Medical Emergency,Crew Rotation Initiated
21:11:30,UAE201,Normal,Medical Emergency,None
21:12:00,UAE201,Fatigued,Medical Emergency,Crew Rotation Initiated
21:12:30,UAE201,Normal,Medical Emergency,None
21:13:00,UAE201,Normal,Unruly Passenger,None
21:13:30,UAE201,Fatigued,Normal,Crew Rotation Initiated
21:14:00,UAE201,Normal,Medical Emergency,Emergency Landing Requested
21:14:30,UAE201,Fatigued,Normal,None
21:15:00,UAE201,Exceeded Duty Limits,Medical Emergency,Crew Rotation Initiated
21:15:30,UAE201,Normal,Normal,None
21:16:00,UAE201,Exceeded Duty Limits,Normal,Crew Rotation Initiated
21:16:30,UAE201,Normal,Unruly Passenger,Crew Rotation Initiated
21:17:00,UAE201,Exceeded Duty Limits,Normal,Emergency Landing Requested
21:17:30,UAE201,Normal,Medical Emergency,Crew Rotation Initiated
21:18:00,UAE201,Normal,Unruly Passenger,Emergency Landing Requested
21:18:30,UAE201,Fatigued,Unruly Passenger,None
21:19:00,UAE201,Fatigued,Medical Emergency,None
21:19:30,UAE201,Exceeded Duty Limits,Medical Emergency,None
21:20:00,UAE201,Exceeded Duty Limits,Unruly Passenger,None
21:20:30,UAE201,Exceeded Duty Limits,Medical Emergency,Crew Rotation Initiated
21:21:00,UAE201,Normal,Unruly Passenger,None
21:21:30,UAE201,Normal,Medical Emergency,Crew Rotation Initiated
21:22:00,UAE201,Exceeded Duty Limits,Unruly Passenger,None
21:22:30,UAE201,Normal,Normal,Emergency Landing Requested
21:23:00,UAE201,Exceeded Duty Limits,Normal,Crew Rotation Initiated
21:23:30,UAE201,Exceeded Duty Limits,Normal,None
21:24:00,UAE201,Fatigued,Normal,Crew Rotation Initiated
21:24:30,UAE201,Fatigued,Unruly Passenger,Crew Rotation Initiated
21:25:00,UAE201,Normal,Medical Emergency,None
21:25:30,UAE201,Fatigued,Normal,Emergency Landing Requested
21:26:00,UAE201,Exceeded Duty Limits,Unruly Passenger,None
21:26:30,UAE201,Fatigued,Normal,Crew Rotation Initiated
21:27:00,UAE201,Normal,Unruly Passenger,None
21:27:30,UAE201,Exceeded Duty Limits,Normal,Emergency Landing Requested
21:28:00,UAE201,Fatigued,Unruly Passenger,Emergency Landing Requested
21:28:30,UAE201,Normal,Medical Emergency,None
21:29:00,UAE201,Normal,Unruly Passenger,None
21:29:30,UAE201,Fatigued,Unruly Passenger,None
21:30:00,UAE201,Fatigued,Normal,Crew Rotation Initiated
21:30:30,UAE201,Normal,Normal,Crew Rotation Initiated
21:31:00,UAE201,Normal,Unruly Passenger,None
21:31:30,UAE201,Normal,Unruly Passenger,Emergency Landing Requested
21:32:00,UAE201,Exceeded Duty Limits,Unruly Passenger,Emergency Landing Requested
21:32:30,UAE201,Exceeded Duty Limits,Normal,None
21:33:00,UAE201,Fatigued,Unruly Passenger,Emergency Landing Requested
21:33:30,UAE201,Fatigued,Normal,Crew Rotation Initiated
21:34:00,UAE201,Exceeded Duty Limits,Normal,Crew Rotation Initiated
21:34:30,UAE201,Fatigued,Unruly Passenger,Crew Rotation Initiated
21:35:00,UAE201,Fatigued,Normal,Crew Rotation Initiated
21:35:30,UAE201,Fatigued,Unruly Passenger,Crew Rotation Initiated
21:36:00,UAE201,Exceeded Duty Limits,Medical Emergency,Emergency Landing Requested
21:36:30,UAE201,Normal,Medical Emergency,Crew Rotation Initiated
21:37:00,UAE201,Normal,Normal,Emergency Landing Requested
21:37:30,UAE201,Exceeded Duty Limits,Medical Emergency,None
21:38:00,UAE201,Exceeded Duty Limits,Normal,None
21:38:30,UAE201,Normal,Normal,None
21:39:00,UAE201,Normal,Unruly Passenger,Emergency Landing Requested
21:39:30,UAE201,Fatigued,Normal,Crew Rotation Initiated
21:40:00,UAE201,Normal,Unruly Passenger,None
21:40:30,UAE201,Normal,Normal,Emergency Landing Requested
21:41:00,UAE201,Fatigued,Medical Emergency,Crew Rotation Initiated
21:41:30,UAE201,Normal,Normal,Crew Rotation Initiated
21:42:00,UAE201,Normal,Unruly Passenger,Crew Rotation Initiated
21:42:30,UAE201,Fatigued,Unruly Passenger,Crew Rotation Initiated
21:43:00,UAE201,Fatigued,Normal,Crew Rotation Initiated
21:43:30,UAE201,Fatigued,Normal,None
21:44:00,UAE201,Exceeded Duty Limits,Normal,Emergency Landing Requested
21:44:30,UAE201,Normal,Normal,Crew Rotation Initiated
21:45:00,UAE201,Normal,Unruly Passenger,None
21:45:30,UAE201,Exceeded Duty Limits,Unruly Passenger,Crew Rotation Initiated
21:46:00,UAE201,Normal,Normal,Emergency Landing Requested
21:46:30,UAE201,Exceeded Duty Limits,Normal,Emergency Landing Requested
21:47:00,UAE201,Exceeded Duty Limits,Normal,Crew Rotation Initiated
21:47:30,UAE201,Fatigued,Normal,None
21:48:00,UAE201,Exceeded Duty Limits,Medical Emergency,None
21:48:30,UAE201,Normal,Normal,Emergency Landing Requested
21:49:00,UAE201,Exceeded Duty Limits,Unruly Passenger,Emergency Landing Requested
21:49:30,UAE201,Exceeded Duty Limits,Medical Emergency,Emergency Landing Requested
21:50:00,UAE201,Fatigued,Normal,None
21:50:30,UAE201,Normal,Medical Emergency,Emergency Landing Requested
21:51:00,UAE201,Fatigued,Unruly Passenger,Emergency Landing Requested
21:51:30,UAE201,Fatigued,Medical Emergency,None
21:52:00,UAE201,Exceeded Duty Limits,Medical Emergency,Crew Rotation Initiated
21:52:30,UAE201,Exceeded Duty Limits,Unruly Passenger,Crew Rotation Initiated
21:53:00,UAE201,Normal,Unruly Passenger,None
21:53:30,UAE201,Exceeded Duty Limits,Normal,None
21:54:00,UAE201,Exceeded Duty Limits,Medical Emergency,Emergency Landing Requested
21:54:30,UAE201,Exceeded Duty Limits,Medical Emergency,Emergency Landing Requested
21:55:00,UAE201,Fatigued,Medical Emergency,None
21:55:30,UAE201,Normal,Medical Emergency,Emergency Landing Requested
21:56:00,UAE201,Normal,Normal,Emergency Landing Requested
21:56:30,UAE201,Normal,Medical Emergency,Emergency Landing Requested
21:57:00,UAE201,Normal,Unruly Passenger,None
21:57:30,UAE201,Fatigued,Medical Emergency,Emergency Landing Requested
21:58:00,UAE201,Normal,Unruly Passenger,Crew Rotation Initiated
21:58:30,UAE201,Normal,Normal,Emergency Landing Requested
21:59:00,UAE201,Normal,Medical Emergency,Emergency Landing Requested
21:59:30,UAE201,Normal,Unruly Passenger,None
22:00:00,UAE201,Fatigued,Unruly Passenger,None
22:00:30,UAE201,Fatigued,Medical Emergency,None
22:01:00,UAE201,Fatigued,Medical Emergency,None
22:01:30,UAE201,Fatigued,Unruly Passenger,Crew Rotation Initiated
22:02:00,UAE201,Normal,Normal,None
22:02:30,UAE201,Exceeded Duty Limits,Normal,None
22:03:00,UAE201,Exceeded Duty Limits,Unruly Passenger,None
22:03:30,UAE201,Normal,Unruly Passenger,Emergency Landing Requested
22:04:00,UAE201,Normal,Unruly Passenger,Emergency Landing Requested
22:04:30,UAE201,Exceeded Duty Limits,Normal,None
22:05:00,UAE201,Exceeded Duty Limits,Normal,Emergency Landing Requested
22:05:30,UAE201,Normal,Unruly Passenger,Emergency Landing Requested
22:06:00,UAE201,Fatigued,Medical Emergency,Emergency Landing Requested
22:06:30,UAE201,Exceeded Duty Limits,Medical Emergency,None
22:07:00,UAE201,Fatigued,Normal,Crew Rotation Initiated
22:07:30,UAE201,Normal,Unruly Passenger,None
22:08:00,UAE201,Fatigued,Normal,None
22:08:30,UAE201,Exceeded Duty Limits,Unruly Passenger,Crew Rotation Initiated
22:09:00,UAE201,Exceeded Duty Limits,Unruly Passenger,None
22:09:30,UAE201,Exceeded Duty Limits,Unruly Passenger,Crew Rotation Initiated
22:10:00,UAE201,Exceeded Duty Limits,Unruly Passenger,Crew Rotation Initiated
22:10:30,UAE201,Fatigued,Normal,Emergency Landing Requested
22:11:00,UAE201,Exceeded Duty Limits,Normal,Crew Rotation Initiated
22:11:30,UAE201,Exceeded Duty Limits,Medical Emergency,Emergency Landing Requested
22:12:00,UAE201,Fatigued,Medical Emergency,Emergency Landing Requested
22:12:30,UAE201,Normal,Normal,Crew Rotation Initiated
22:13:00,UAE201,Fatigued,Unruly Passenger,Emergency Landing Requested
22:13:30,UAE201,Fatigued,Normal,None
22:14:00,UAE201,Normal,Unruly Passenger,Crew Rotation Initiated
22:14:30,UAE201,Exceeded Duty Limits,Unruly Passenger,Crew Rotation Initiated
22:15:00,UAE201,Exceeded Duty Limits,Unruly Passenger,Emergency Landing Requested
22:15:30,UAE201,Fatigued,Unruly Passenger,Emergency Landing Requested
22:16:00,UAE201,Fatigued,Unruly Passenger,Emergency Landing Requested
22:16:30,UAE201,Exceeded Duty Limits,Unruly Passenger,None
22:17:00,UAE201,Exceeded Duty Limits,Normal,Crew Rotation Initiated
22:17:30,UAE201,Normal,Medical Emergency,Crew Rotation Initiated
22:18:00,UAE201,Fatigued,Unruly Passenger,Crew Rotation Initiated
22:18:30,UAE201,Normal,Normal,Crew Rotation Initiated
22:19:00,UAE201,Exceeded Duty Limits,Normal,Crew Rotation Initiated
22:19:30,UAE201,Normal,Normal,Crew Rotation Initiated
22:20:00,UAE201,Exceeded Duty Limits,Unruly Passenger,None
22:20:30,UAE201,Fatigued,Unruly Passenger,Emergency Landing Requested
22:21:00,UAE201,Normal,Medical Emergency,None
22:21:30,UAE201,Normal,Normal,None
22:22:00,UAE201,Normal,Unruly Passenger,Crew Rotation Initiated
22:22:30,UAE201,Exceeded Duty Limits,Normal,Emergency Landing Requested
22:23:00,UAE201,Normal,Unruly Passenger,None
22:23:30,UAE201,Fatigued,Normal,Crew Rotation Initiated
22:24:00,UAE201,Normal,Normal,Crew Rotation Initiated
22:24:30,UAE201,Fatigued,Normal,None
22:25:00,UAE201,Fatigued,Normal,None
22:25:30,UAE201,Fatigued,Normal,None
22:26:00,UAE201,Exceeded Duty Limits,Normal,Crew Rotation Initiated
22:26:30,UAE201,Exceeded Duty Limits,Normal,Emergency Landing Requested
22:27:00,UAE201,Exceeded Duty Limits,Unruly Passenger,None
22:27:30,UAE201,Exceeded Duty Limits,Unruly Passenger,None
22:28:00,UAE201,Normal,Normal,Crew Rotation Initiated
22:28:30,UAE201,Exceeded Duty Limits,Unruly Passenger,Crew Rotation Initiated
22:29:00,UAE201,Normal,Medical Emergency,Emergency Landing Requested
22:29:30,UAE201,Fatigued,Normal,Crew Rotation Initiated
22:30:00,UAE201,Fatigued,Medical Emergency,Emergency Landing Requested
22:30:30,UAE201,Fatigued,Unruly Passenger,Emergency Landing Requested
22:31:00,UAE201,Exceeded Duty Limits,Medical Emergency,None
22:31:30,UAE201,Exceeded Duty Limits,Normal,None
22:32:00,UAE201,Fatigued,Normal,Crew Rotation Initiated
22:32:30,UAE201,Fatigued,Unruly Passenger,None
22:33:00,UAE201,Exceeded Duty Limits,Normal,Crew Rotation Initiated
22:33:30,UAE201,Exceeded Duty Limits,Normal,Emergency Landing Requested
22:34:00,UAE201,Exceeded Duty Limits,Normal,None
22:34:30,UAE201,Normal,Normal,Emergency Landing Requested
22:35:00,UAE201,Exceeded Duty Limits,Normal,Emergency Landing Requested
22:35:30,UAE201,Fatigued,Medical Emergency,Crew Rotation Initiated
22:36:00,UAE201,Exceeded Duty Limits,Unruly Passenger,None
22:36:30,UAE201,Normal,Medical Emergency,Emergency Landing Requested
22:37:00,UAE201,Normal,Unruly Passenger,None
22:37:30,UAE201,Exceeded Duty Limits,Unruly Passenger,None
22:38:00,UAE201,Fatigued,Normal,Emergency Landing Requested
22:38:30,UAE201,Exceeded Duty Limits,Normal,Crew Rotation Initiated
22:39:00,UAE201,Fatigued,Medical Emergency,Emergency Landing Requested
22:39:30,UAE201,Normal,Medical Emergency,Crew Rotation Initiated
22:40:00,UAE201,Normal,Medical Emergency,None
22:40:30,UAE201,Fatigued,Medical Emergency,None
22:41:00,UAE201,Exceeded Duty Limits,Unruly Passenger,None
22:41:30,UAE201,Fatigued,Unruly Passenger,Emergency Landing Requested
22:42:00,UAE201,Normal,Normal,Crew Rotation Initiated
22:42:30,UAE201,Fatigued,Normal,Crew Rotation Initiated
22:43:00,UAE201,Exceeded Duty Limits,Normal,None
22:43:30,UAE201,Fatigued,Medical Emergency,Crew Rotation Initiated
22:44:00,UAE201,Normal,Medical Emergency,Emergency Landing Requested
22:44:30,UAE201,Exceeded Duty Limits,Normal,Emergency Landing Requested
22:45:00,UAE201,Normal,Unruly Passenger,None
22:45:30,UAE201,Exceeded Duty Limits,Unruly Passenger,Emergency Landing Requested
22:46:00,UAE201,Fatigued,Normal,Crew Rotation Initiated
22:46:30,UAE201,Fatigued,Unruly Passenger,None
22:47:00,UAE201,Fatigued,Unruly Passenger,Crew Rotation Initiated
22:47:30,UAE201,Exceeded Duty Limits,Medical Emergency,Emergency Landing Requested
22:48:00,UAE201,Exceeded Duty Limits,Medical Emergency,Emergency Landing Requested
22:48:30,UAE201,Exceeded Duty Limits,Unruly Passenger,None
22:49:00,UAE201,Normal,Unruly Passenger,None
22:49:30,UAE201,Exceeded Duty Limits,Normal,Crew Rotation Initiated
22:50:00,UAE201,Exceeded Duty Limits,Medical Emergency,Crew Rotation Initiated
22:50:30,UAE201,Normal,Unruly Passenger,None
22:51:00,UAE201,Normal,Medical Emergency,Crew Rotation Initiated
22:51:30,UAE201,Normal,Normal,Crew Rotation Initiated
22:52:00,UAE201,Normal,Medical Emergency,Crew Rotation Initiated
22:52:30,UAE201,Normal,Normal,None
22:53:00,UAE201,Exceeded Duty Limits,Medical Emergency,None
22:53:30,UAE201,Exceeded Duty Limits,Unruly Passenger,Crew Rotation Initiated
22:54:00,UAE201,Exceeded Duty Limits,Unruly Passenger,Emergency Landing Requested
22:54:30,UAE201,Fatigued,Unruly Passenger,None
22:55:00,UAE201,Exceeded Duty Limits,Medical Emergency,Emergency Landing Requested
22:55:30,UAE201,Exceeded Duty Limits,Medical Emergency,Emergency Landing Requested
22:56:00,UAE201,Exceeded Duty Limits,Unruly Passenger,Emergency Landing Requested
22:56:30,UAE201,Normal,Medical Emergency,Emergency Landing Requested
22:57:00,UAE201,Exceeded Duty Limits,Medical Emergency,Crew Rotation Initiated
22:57:30,UAE201,Fatigued,Unruly Passenger,None
22:58:00,UAE201,Normal,Normal,None
22:58:30,UAE201,Fatigued,Medical Emergency,Crew Rotation Initiated
22:59:00,UAE201,Fatigued,Medical Emergency,Emergency Landing Requested
22:59:30,UAE201,Normal,Medical Emergency,None
23:00:00,UAE201,Normal,Unruly Passenger,Crew Rotation Initiated
23:00:30,UAE201,Exceeded Duty Limits,Medical Emergency,Crew Rotation Initiated
23:01:00,UAE201,Fatigued,Unruly Passenger,Emergency Landing Requested
23:01:30,UAE201,Fatigued,Normal,None
23:02:00,UAE201,Fatigued,Unruly Passenger,None
23:02:30,UAE201,Fatigued,Normal,Crew Rotation Initiated
23:03:00,UAE201,Fatigued,Normal,None
23:03:30,UAE201,Fatigued,Medical Emergency,Crew Rotation Initiated
23:04:00,UAE201,Exceeded Duty Limits,Medical Emergency,Crew Rotation Initiated
23:04:30,UAE201,Exceeded Duty Limits,Unruly Passenger,None
23:05:00,UAE201,Normal,Medical Emergency,None
23:05:30,UAE201,Normal,Unruly Passenger,None
23:06:00,UAE201,Exceeded Duty Limits,Normal,Crew Rotation Initiated
23:06:30,UAE201,Fatigued,Normal,Emergency Landing Requested
23:07:00,UAE201,Fatigued,Medical Emergency,Crew Rotation Initiated
23:07:30,UAE201,Normal,Unruly Passenger,None
23:08:00,UAE201,Normal,Unruly Passenger,None
23:08:30,UAE201,Exceeded Duty Limits,Unruly Passenger,Emergency Landing Requested
23:09:00,UAE201,Normal,Medical Emergency,Crew Rotation Initiated
23:09:30,UAE201,Fatigued,Normal,Emergency Landing Requested
23:10:00,UAE201,Exceeded Duty Limits,Medical Emergency,None
23:10:30,UAE201,Fatigued,Normal,Emergency Landing Requested
23:11:00,UAE201,Exceeded Duty Limits,Unruly Passenger,None
23:11:30,UAE201,Exceeded Duty Limits,Unruly Passenger,Crew Rotation Initiated
23:12:00,UAE201,Exceeded Duty Limits,Medical Emergency,Crew Rotation Initiated
23:12:30,UAE201,Fatigued,Unruly Passenger,Crew Rotation Initiated
23:13:00,UAE201,Exceeded Duty Limits,Normal,Emergency Landing Requested
23:13:30,UAE201,Exceeded Duty Limits,Unruly Passenger,Crew Rotation Initiated
23:14:00,UAE201,Normal,Medical Emergency,Crew Rotation Initiated
23:14:30,UAE201,Fatigued,Medical Emergency,Emergency Landing Requested
23:15:00,UAE201,Fatigued,Medical Emergency,Crew Rotation Initiated
23:15:30,UAE201,Normal,Unruly Passenger,Crew Rotation Initiated
23:16:00,UAE201,Fatigued,Normal,None
23:16:30,UAE201,Normal,Unruly Passenger,Emergency Landing Requested
23:17:00,UAE201,Normal,Medical Emergency,Crew Rotation Initiated
23:17:30,UAE201,Exceeded Duty Limits,Normal,Emergency Landing Requested
23:18:00,UAE201,Fatigued,Normal,Emergency Landing Requested
23:18:30,UAE201,Fatigued,Normal,Crew Rotation Initiated
23:19:00,UAE201,Normal,Unruly Passenger,Emergency Landing Requested
23:19:30,UAE201,Fatigued,Unruly Passenger,Emergency Landing Requested
23:20:00,UAE201,Fatigued,Normal,Crew Rotation Initiated
23:20:30,UAE201,Exceeded Duty Limits,Normal,Emergency Landing Requested
23:21:00,UAE201,Normal,Normal,Crew Rotation Initiated
23:21:30,UAE201,Normal,Medical Emergency,Crew Rotation Initiated
23:22:00,UAE201,Exceeded Duty Limits,Unruly Passenger,Emergency Landing Requested
23:22:30,UAE201,Normal,Unruly Passenger,Emergency Landing Requested
23:23:00,UAE201,Normal,Normal,Emergency Landing Requested
23:23:30,UAE201,Normal,Normal,Emergency Landing Requested
23:24:00,UAE201,Normal,Unruly Passenger,Emergency Landing Requested
23:24:30,UAE201,Fatigued,Unruly Passenger,Emergency Landing Requested
23:25:00,UAE201,Normal,Normal,Emergency Landing Requested
23:25:30,UAE201,Normal,Normal,Emergency Landing Requested
23:26:00,UAE201,Normal,Unruly Passenger,Crew Rotation Initiated
23:26:30,UAE201,Normal,Unruly Passenger,None
23:27:00,UAE201,Exceeded Duty Limits,Unruly Passenger,Crew Rotation Initiated
23:27:30,UAE201,Normal,Unruly Passenger,Emergency Landing Requested
23:28:00,UAE201,Exceeded Duty Limits,Normal,Crew Rotation Initiated
23:28:30,UAE201,Normal,Medical Emergency,Emergency Landing Requested
23:29:00,UAE201,Exceeded Duty Limits,Normal,Emergency Landing Requested
23:29:30,UAE201,Normal,Unruly Passenger,Crew Rotation Initiated
23:30:00,UAE201,Exceeded Duty Limits,Medical Emergency,Emergency Landing Requested
23:30:30,UAE201,Fatigued,Normal,None
23:31:00,UAE201,Exceeded Duty Limits,Normal,None
23:31:30,UAE201,Exceeded Duty Limits,Medical Emergency,Emergency Landing Requested
23:32:00,UAE201,Normal,Unruly Passenger,Crew Rotation Initiated
23:32:30,UAE201,Fatigued,Medical Emergency,None
23:33:00,UAE201,Normal,Medical Emergency,None
23:33:30,UAE201,Exceeded Duty Limits,Unruly Passenger,Crew Rotation Initiated
23:34:00,UAE201,Normal,Normal,Crew Rotation Initiated
23:34:30,UAE201,Normal,Normal,None
23:35:00,UAE201,Fatigued,Medical Emergency,None
23:35:30,UAE201,Exceeded Duty Limits,Normal,Crew Rotation Initiated
23:36:00,UAE201,Fatigued,Unruly Passenger,Crew Rotation Initiated
23:36:30,UAE201,Exceeded Duty Limits,Unruly Passenger,None
23:37:00,UAE201,Fatigued,Normal,None
23:37:30,UAE201,Exceeded Duty Limits,Unruly Passenger,None
23:38:00,UAE201,Exceeded Duty Limits,Normal,Crew Rotation Initiated
23:38:30,UAE201,Fatigued,Normal,Emergency Landing Requested
23:39:00,UAE201,Fatigued,Normal,None
23:39:30,UAE201,Exceeded Duty Limits,Normal,None
23:40:00,UAE201,Fatigued,Unruly Passenger,None
23:40:30,UAE201,Fatigued,Normal,None
23:41:00,UAE201,Exceeded Duty Limits,Medical Emergency,None
23:41:30,UAE201,Normal,Unruly Passenger,Emergency Landing Requested
23:42:00,UAE201,Exceeded Duty Limits,Normal,Crew Rotation Initiated
23:42:30,UAE201,Normal,Medical Emergency,None
23:43:00,UAE201,Normal,Unruly Passenger,None
23:43:30,UAE201,Normal,Normal,Crew Rotation Initiated
23:44:00,UAE201,Exceeded Duty Limits,Normal,Crew Rotation Initiated
23:44:30,UAE201,Normal,Medical Emergency,None
23:45:00,UAE201,Fatigued,Medical Emergency,None
23:45:30,UAE201,Exceeded Duty Limits,Medical Emergency,None
23:46:00,UAE201,Fatigued,Normal,Emergency Landing Requested
23:46:30,UAE201,Exceeded Duty Limits,Medical Emergency,Emergency Landing Requested
23:47:00,UAE201,Normal,Unruly Passenger,Crew Rotation Initiated
23:47:30,UAE201,Fatigued,Unruly Passenger,Crew Rotation Initiated
23:48:00,UAE201,Normal,Medical Emergency,Crew Rotation Initiated
23:48:30,UAE201,Exceeded Duty Limits,Normal,Emergency Landing Requested
23:49:00,UAE201,Fatigued,Unruly Passenger,Crew Rotation Initiated
23:49:30,UAE201,Fatigued,Unruly Passenger,Emergency Landing Requested
23:50:00,UAE201,Exceeded Duty Limits,Normal,Emergency Landing Requested
23:50:30,UAE201,Fatigued,Normal,Crew Rotation Initiated
23:51:00,UAE201,Exceeded Duty Limits,Normal,Emergency Landing Requested
23:51:30,UAE201,Fatigued,Medical Emergency,None
23:52:00,UAE201,Exceeded Duty Limits,Medical Emergency,Crew Rotation Initiated
23:52:30,UAE201,Exceeded Duty Limits,Normal,Emergency Landing Requested
23:53:00,UAE201,Normal,Normal,None
23:53:30,UAE201,Normal,Unruly Passenger,Crew Rotation Initiated
23:54:00,UAE201,Fatigued,Medical Emergency,Crew Rotation Initiated
23:54:30,UAE201,Normal,Unruly Passenger,Emergency Landing Requested
23:55:00,UAE201,Exceeded Duty Limits,Normal,Crew Rotation Initiated
23:55:30,UAE201,Fatigued,Medical Emergency,Emergency Landing Requested
23:56:00,UAE201,Normal,Unruly Passenger,Crew Rotation Initiated
23:56:30,UAE201,Fatigued,Unruly Passenger,Emergency Landing Requested
23:57:00,UAE201,Fatigued,Medical Emergency,Crew Rotation Initiated
23:57:30,UAE201,Exceeded Duty Limits,Unruly Passenger,None
23:58:00,UAE201,Fatigued,Unruly Passenger,Emergency Landing Requested
23:58:30,UAE201,Exceeded Duty Limits,Normal,None
23:59:00,UAE201,Fatigued,Normal,Emergency Landing Requested
23:59:30,UAE201,Normal,Unruly Passenger,Crew Rotation Initiated
