Time,Call Sign,Current Fuel (kg),Expected Fuel Upon Arrival (kg),Fuel Consumption Rate (kg/h),Remarks
23:11:00,UAE201,21548,11502,4592,Normal fuel burn.
23:11:30,UAE201,11099,5856,2778,Normal fuel burn.
23:12:00,UAE201,22352,17626,4140,Normal fuel burn.
23:12:30,UAE201,20040,5994,2625,Normal fuel burn.
23:13:00,UAE201,6272,6198,3469,Normal fuel burn.
23:13:30,UAE201,25889,18516,4805,Normal fuel burn.
23:14:00,UAE201,6389,8682,4940,Normal fuel burn.
23:14:30,UAE201,26235,6283,2171,Normal fuel burn.
23:15:00,UAE201,19575,8605,4274,Normal fuel burn.
23:15:30,UAE201,20246,10870,3304,Normal fuel burn.
23:16:00,UAE201,20285,13313,4502,Normal fuel burn.
23:16:30,UAE201,19128,16461,2412,Normal fuel burn.
23:17:00,UAE201,21733,8646,4941,Normal fuel burn.
23:17:30,UAE201,11605,10902,4188,Normal fuel burn.
23:18:00,UAE201,29704,12691,2220,Normal fuel burn.
23:18:30,UAE201,26237,5847,4396,Normal fuel burn.
23:19:00,UAE201,25473,15977,3521,Normal fuel burn.
23:19:30,UAE201,14401,9963,2069,Normal fuel burn.
23:20:00,UAE201,7455,9753,2508,Normal fuel burn.
23:20:30,UAE201,11442,6827,4832,Normal fuel burn.
23:21:00,UAE201,11602,17280,3561,Normal fuel burn.
23:21:30,UAE201,9202,19047,3625,Normal fuel burn.
23:22:00,UAE201,22465,10223,3715,Normal fuel burn.
23:22:30,UAE201,25549,14234,2197,Normal fuel burn.
23:23:00,UAE201,29894,10329,3282,Normal fuel burn.
23:23:30,UAE201,6939,12436,4054,Normal fuel burn.
23:24:00,UAE201,5391,13994,2075,Normal fuel burn.
23:24:30,UAE201,11196,12592,2872,Normal fuel burn.
23:25:00,UAE201,23695,10097,3459,Normal fuel burn.
23:25:30,UAE201,7255,14350,2422,Normal fuel burn.
23:26:00,UAE201,22059,9009,4216,Normal fuel burn.
23:26:30,UAE201,17108,10822,2789,Normal fuel burn.
23:27:00,UAE201,23835,12748,4650,Normal fuel burn.
23:27:30,UAE201,5496,19022,3966,Normal fuel burn.
23:28:00,UAE201,5261,18823,3860,Normal fuel burn.
23:28:30,UAE201,8467,14972,4780,Normal fuel burn.
23:29:00,UAE201,18886,9339,3327,Normal fuel burn.
23:29:30,UAE201,14434,6337,3510,Normal fuel burn.
23:30:00,UAE201,29631,19046,4221,Normal fuel burn.
23:30:30,UAE201,14625,10696,3303,Normal fuel burn.
23:31:00,UAE201,25798,7016,2854,Normal fuel burn.
23:31:30,UAE201,11494,11676,4904,Normal fuel burn.
23:32:00,UAE201,26490,18061,3133,Normal fuel burn.
23:32:30,UAE201,24297,15982,2313,Normal fuel burn.
23:33:00,UAE201,11302,18619,2079,Normal fuel burn.
23:33:30,UAE201,28228,12180,3610,Normal fuel burn.
23:34:00,UAE201,10292,5578,3678,Normal fuel burn.
23:34:30,UAE201,20663,11072,2978,Normal fuel burn.
23:35:00,UAE201,15078,16312,4370,Normal fuel burn.
23:35:30,UAE201,18873,11156,4050,Normal fuel burn.
23:36:00,UAE201,6556,14739,3149,Normal fuel burn.
23:36:30,UAE201,24486,8280,3733,Normal fuel burn.
23:37:00,UAE201,27152,6662,3093,Normal fuel burn.
23:37:30,UAE201,22869,6057,2337,Normal fuel burn.
23:38:00,UAE201,21447,17695,2533,Normal fuel burn.
23:38:30,UAE201,11871,6335,4870,Normal fuel burn.
23:39:00,UAE201,25726,6512,2758,Normal fuel burn.
23:39:30,UAE201,16713,8293,2921,Normal fuel burn.
23:40:00,UAE201,17353,14757,4085,Normal fuel burn.
23:40:30,UAE201,9938,8033,3091,Normal fuel burn.
23:41:00,UAE201,9386,7736,4615,Normal fuel burn.
23:41:30,UAE201,27547,13836,2630,Normal fuel burn.
23:42:00,UAE201,11923,13111,2480,Normal fuel burn.
23:42:30,UAE201,22354,9103,3354,Normal fuel burn.
23:43:00,UAE201,24354,15712,3937,Normal fuel burn.
23:43:30,UAE201,20613,7295,3048,Normal fuel burn.
23:44:00,UAE201,25676,10906,4127,Normal fuel burn.
23:44:30,UAE201,8263,19614,4174,Normal fuel burn.
23:45:00,UAE201,18213,5124,4833,Normal fuel burn.
23:45:30,UAE201,15769,5607,2678,Normal fuel burn.
23:46:00,UAE201,16648,5890,4857,Normal fuel burn.
23:46:30,UAE201,23669,14258,3190,Normal fuel burn.
23:47:00,UAE201,8157,9146,4705,Normal fuel burn.
23:47:30,UAE201,14473,19236,4879,Normal fuel burn.
23:48:00,UAE201,6778,18630,4617,Normal fuel burn.
23:48:30,UAE201,17148,9824,2645,Normal fuel burn.
23:49:00,UAE201,29142,19995,2805,Normal fuel burn.
23:49:30,UAE201,18727,19392,4311,Normal fuel burn.
23:50:00,UAE201,13770,18631,2867,Normal fuel burn.
23:50:30,UAE201,5095,15191,3130,Normal fuel burn.
23:51:00,UAE201,10516,16657,4867,Normal fuel burn.
23:51:30,UAE201,10055,11823,2853,Normal fuel burn.
23:52:00,UAE201,5988,9986,2946,Normal fuel burn.
23:52:30,UAE201,21953,14624,3147,Normal fuel burn.
23:53:00,UAE201,7144,9031,2206,Normal fuel burn.
23:53:30,UAE201,16625,6368,4480,Normal fuel burn.
23:54:00,UAE201,27249,8286,2212,Normal fuel burn.
23:54:30,UAE201,10772,12287,4853,Normal fuel burn.
23:55:00,UAE201,22947,11671,2250,Normal fuel burn.
23:55:30,UAE201,28784,16258,4028,Normal fuel burn.
23:56:00,UAE201,11913,7909,4569,Normal fuel burn.
23:56:30,UAE201,28646,6981,2648,Normal fuel burn.
23:57:00,UAE201,23679,13894,2255,Normal fuel burn.
23:57:30,UAE201,6177,15518,3189,Normal fuel burn.
23:58:00,UAE201,29865,12210,2183,Normal fuel burn.
23:58:30,UAE201,26116,6477,2941,Normal fuel burn.
23:59:00,UAE201,11906,12213,4090,Normal fuel burn.
23:59:30,UAE201,19681,15584,2740,Normal fuel burn.
